,都道府県名,都道府県番号
1536,福岡県,40
1537,福岡県,40
1538,福岡県,40
1539,福岡県,40
1540,福岡県,40
1541,福岡県,40
1542,福岡県,40
1543,福岡県,40
1544,福岡県,40
1545,福岡県,40
1546,福岡県,40
1547,福岡県,40
1548,福岡県,40
1549,福岡県,40
1550,福岡県,40
1551,福岡県,40
1552,福岡県,40
1553,福岡県,40
1554,福岡県,40
1555,福岡県,40
1556,福岡県,40
1557,福岡県,40
1558,福岡県,40
1559,福岡県,40
1560,福岡県,40
1561,福岡県,40
1562,福岡県,40
1563,福岡県,40
1564,福岡県,40
1565,福岡県,40
1566,福岡県,40
1567,福岡県,40
1568,福岡県,40
1569,福岡県,40
1570,福岡県,40
1571,福岡県,40
1572,福岡県,40
1573,福岡県,40
1574,福岡県,40
1575,福岡県,40
1576,福岡県,40
1577,福岡県,40
1578,佐賀県,41
1579,佐賀県,41
1580,佐賀県,41
1581,佐賀県,41
1582,佐賀県,41
1583,佐賀県,41
1584,佐賀県,41
1585,佐賀県,41
1586,佐賀県,41
1587,佐賀県,41
1588,佐賀県,41
1589,佐賀県,41
1590,佐賀県,41
1591,佐賀県,41
1592,佐賀県,41
1593,佐賀県,41
1594,佐賀県,41
1595,佐賀県,41
1596,佐賀県,41
1597,佐賀県,41
1598,長崎県,42
1599,長崎県,42
1600,長崎県,42
1601,長崎県,42
1602,長崎県,42
1603,長崎県,42
1604,長崎県,42
1605,長崎県,42
1606,長崎県,42
1607,長崎県,42
1608,長崎県,42
1609,長崎県,42
1610,長崎県,42
1611,長崎県,42
1612,長崎県,42
1613,長崎県,42
1614,長崎県,42
1615,長崎県,42
1616,長崎県,42
1617,長崎県,42
1618,長崎県,42
1619,長崎県,42
1620,長崎県,42
1621,熊本県,43
1622,熊本県,43
1623,熊本県,43
1624,熊本県,43
1625,熊本県,43
1626,熊本県,43
1627,熊本県,43
1628,熊本県,43
1629,熊本県,43
1630,熊本県,43
1631,熊本県,43
1632,熊本県,43
1633,熊本県,43
1634,熊本県,43
1635,熊本県,43
1636,熊本県,43
1637,熊本県,43
1638,熊本県,43
1639,熊本県,43
1640,熊本県,43
1641,熊本県,43
1642,熊本県,43
1643,熊本県,43
1644,熊本県,43
1645,熊本県,43
1646,熊本県,43
1647,熊本県,43
1648,熊本県,43
1649,熊本県,43
1650,熊本県,43
1651,熊本県,43
1652,熊本県,43
1653,熊本県,43
1654,熊本県,43
1655,熊本県,43
1656,熊本県,43
1657,熊本県,43
1658,熊本県,43
1659,熊本県,43
1660,熊本県,43
1661,熊本県,43
1662,熊本県,43
1663,熊本県,43
1664,熊本県,43
1665,熊本県,43
1666,熊本県,43
1667,熊本県,43
1668,大分県,44
1669,大分県,44
1670,大分県,44
1671,大分県,44
1672,大分県,44
1673,大分県,44
1674,大分県,44
1675,大分県,44
1676,大分県,44
1677,大分県,44
1678,大分県,44
1679,大分県,44
1680,大分県,44
1681,大分県,44
1682,大分県,44
1683,大分県,44
1684,大分県,44
1685,大分県,44
1686,宮崎県,45
1687,宮崎県,45
1688,宮崎県,45
1689,宮崎県,45
1690,宮崎県,45
1691,宮崎県,45
1692,宮崎県,45
1693,宮崎県,45
1694,宮崎県,45
1695,宮崎県,45
1696,宮崎県,45
1697,宮崎県,45
1698,宮崎県,45
1699,宮崎県,45
1700,宮崎県,45
1701,宮崎県,45
1702,宮崎県,45
1703,宮崎県,45
1704,宮崎県,45
1705,宮崎県,45
1706,宮崎県,45
1707,宮崎県,45
1708,宮崎県,45
1709,宮崎県,45
1710,宮崎県,45
1711,宮崎県,45
1712,宮崎県,45
1713,宮崎県,45
1714,鹿児島県,46
1715,鹿児島県,46
1716,鹿児島県,46
1717,鹿児島県,46
1718,鹿児島県,46
1719,鹿児島県,46
1720,鹿児島県,46
1721,鹿児島県,46
1722,鹿児島県,46
1723,鹿児島県,46
1724,鹿児島県,46
1725,鹿児島県,46
1726,鹿児島県,46
1727,鹿児島県,46
1728,鹿児島県,46
1729,鹿児島県,46
1730,鹿児島県,46
1731,鹿児島県,46
1732,鹿児島県,46
1733,鹿児島県,46
1734,鹿児島県,46
1735,鹿児島県,46
1736,鹿児島県,46
1737,鹿児島県,46
1738,鹿児島県,46
1739,鹿児島県,46
1740,鹿児島県,46
1741,鹿児島県,46
1742,鹿児島県,46
1743,鹿児島県,46
1744,鹿児島県,46
1745,鹿児島県,46
1746,鹿児島県,46
1747,鹿児島県,46
1748,鹿児島県,46
1749,鹿児島県,46
1750,鹿児島県,46
1751,鹿児島県,46
1752,鹿児島県,46
1753,鹿児島県,46
1754,鹿児島県,46
1755,鹿児島県,46
1756,鹿児島県,46
1757,鹿児島県,46
1758,鹿児島県,46
1759,沖縄県,47
1760,沖縄県,47
1761,沖縄県,47
1762,沖縄県,47
1763,沖縄県,47
1764,沖縄県,47
1765,沖縄県,47
1766,沖縄県,47
1767,沖縄県,47
1768,沖縄県,47
1769,沖縄県,47
1770,沖縄県,47
1771,沖縄県,47
1772,沖縄県,47
1773,沖縄県,47
1774,沖縄県,47
1775,沖縄県,47
1776,沖縄県,47
1777,沖縄県,47
1778,沖縄県,47
1779,沖縄県,47
1780,沖縄県,47
1781,沖縄県,47
1782,沖縄県,47
1783,沖縄県,47
1784,沖縄県,47
1785,沖縄県,47
1786,沖縄県,47
1787,沖縄県,47
1788,沖縄県,47
1789,沖縄県,47
1790,沖縄県,47
1791,沖縄県,47
1792,沖縄県,47
1793,沖縄県,47
1794,沖縄県,47
1795,沖縄県,47
1796,沖縄県,47
1797,沖縄県,47
1798,沖縄県,47
1799,沖縄県,47
